"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Google Shopping / Google Product Category","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / MPN","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item","Status"
"casa-modular-leyton-10x3mt-2-dormitorios",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/rn-image_picker_lib_temp_1024x1024_5e368dc7-d1ce-45e4-af0d-e4d5059c546d.webp?v=1757365381","2",,,,,,,,,,,,,,,,,,,,,,
"casa-modular-leyton-10x3mt-2-dormitorios",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/rn-image_picker_lib_temp_1024x1024_0102ec76-0016-47e1-9c17-cf66e5c7242c.webp?v=1757365382","3",,,,,,,,,,,,,,,,,,,,,,
"casa-modular-leyton-10x3mt-2-dormitorios",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/rn-image_picker_lib_temp_1024x1024_38930d4d-1228-4791-9969-66e311b6e98b.webp?v=1757365382","4",,,,,,,,,,,,,,,,,,,,,,
"casa-modular-leyton-10x3mt-2-dormitorios",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/rn-image_picker_lib_temp_1024x1024_c2272ab0-6e16-4751-a6a1-f65fe4b682b8.webp?v=1757365382","5",,,,,,,,,,,,,,,,,,,,,,
"casa-modular-leyton-10x3mt-2-dormitorios",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/rn-image_picker_lib_temp_d0f69417-d703-4466-875e-833661d0f974_1024x1024-1.jpg?v=1757365382","6",,,,,,,,,,,,,,,,,,,,,,
"casa-modular-leyton-10x3mt-2-dormitorios",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/rn-image_picker_lib_temp_1024x1024_6a1f48cf-e5b8-4e42-8319-d69d311847c1.webp?v=1757365382","7",,,,,,,,,,,,,,,,,,,,,,
"casa-modular-leyton-10x3mt-2-dormitorios",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/rn-image_picker_lib_temp_1024x1024_3312aed3-308c-46e8-b84b-5aeae36bd306.webp?v=1757365382","8",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea","Casa Mobile Malta Haus – 2 Camere da Letto con Terrazza sul Tetto","<p data-start=""143"" data-end=""392"">Il motto della <strong data-start=""158"" data-end=""172"">Malta Haus</strong> è chiaro: <em data-start=""183"" data-end=""213"">meno superficie, più spazio!</em><br data-start=""213"" data-end=""216"">Questa innovativa casa mobile è la <strong data-start=""251"" data-end=""302"">prima al mondo con terrazza integrata sul tetto</strong>, trasformando la copertura in un vero e proprio <strong data-start=""351"" data-end=""389"">oasi di relax con vista panoramica</strong>.</p> <p data-start=""394"" data-end=""571"">Con due camere da letto separate, un ampio soggiorno con cucina integrata e persino una piccola sauna, questa mini casa offre un’esperienza completa di comfort e funzionalità.</p> <hr data-start=""573"" data-end=""576""> <h4 data-start=""578"" data-end=""611""><strong data-start=""583"" data-end=""611"">Caratteristiche tecniche</strong></h4> <ul data-start=""612"" data-end=""1372""> <li data-start=""612"" data-end=""639""> <p data-start=""614"" data-end=""639"">Numero di camere: <strong data-start=""632"" data-end=""637"">2</strong></p> </li> <li data-start=""640"" data-end=""687""> <p data-start=""642"" data-end=""687"">Isolamento pareti: <strong data-start=""661"" data-end=""685"">lana di roccia 10 cm</strong></p> </li> <li data-start=""688"" data-end=""746""> <p data-start=""690"" data-end=""746"">Isolamento pavimenti e tetto: <strong data-start=""720"" data-end=""744"">lana di roccia 15 cm</strong></p> </li> <li data-start=""747"" data-end=""792""> <p data-start=""749"" data-end=""792"">Chassis: robusto, trattato anticorrosione</p> </li> <li data-start=""793"" data-end=""843""> <p data-start=""795"" data-end=""843"">Struttura: combinazione di <strong data-start=""822"" data-end=""841"">acciaio e legno</strong></p> </li> <li data-start=""844"" data-end=""882""> <p data-start=""846"" data-end=""882"">Facciata sud: pannello orizzontale</p> </li> <li data-start=""883"" data-end=""913""> <p data-start=""885"" data-end=""913"">Tetto: copertura metallica</p> </li> <li data-start=""914"" data-end=""959""> <p data-start=""916"" data-end=""959"">Grondaie e pluviali: tubi e canali in PVC</p> </li> <li data-start=""960"" data-end=""1016""> <p data-start=""962"" data-end=""1016"">Finestre: 2 finestre in PVC con vetrocamera isolante</p> </li> <li data-start=""1017"" data-end=""1102""> <p data-start=""1019"" data-end=""1102"">Porta esterna: in metallo, <strong data-start=""1046"" data-end=""1060"">antiscasso</strong> con doppia serratura (5 chiavi incluse)</p> </li> <li data-start=""1103"" data-end=""1153""> <p data-start=""1105"" data-end=""1153"">Rivestimenti interni: pareti e soffitti in PVC</p> </li> <li data-start=""1154"" data-end=""1191""> <p data-start=""1156"" data-end=""1191"">Pavimento: linoleum effetto legno</p> </li> <li data-start=""1192"" data-end=""1233""> <p data-start=""1194"" data-end=""1233"">Illuminazione: LED interni ed esterni</p> </li> <li data-start=""1234"" data-end=""1300""> <p data-start=""1236"" data-end=""1300"">Impianto elettrico: centralizzato con differenziale 400V / 16A</p> </li> <li data-start=""1301"" data-end=""1372""> <p data-start=""1303"" data-end=""1372"">Impianto idrico: conforme alle normative europee per acqua potabile</p> </li> </ul> <hr data-start=""1374"" data-end=""1377""> <p data-start=""1379"" data-end=""1685"">👉 Grazie all’<strong data-start=""1393"" data-end=""1426"">eccellente isolamento termico</strong> e ai materiali di alta qualità, la <strong data-start=""1462"" data-end=""1476"">Malta Haus</strong> garantisce un comfort abitativo ottimale in tutte le stagioni.<br data-start=""1539"" data-end=""1542"">Perfetta come <strong data-start=""1556"" data-end=""1618"">abitazione temporanea, casa vacanze o ufficio indipendente</strong>, con il vantaggio unico della <strong data-start=""1649"" data-end=""1682"">terrazza panoramica sul tetto</strong>.</p>","Mi tienda","CASAS MÓVILES",,"2025-09-08T23:02:56+02:00","Title","Default Title",,,,,"3681","0",,"deny","manual","8250.00","18500.00","true","true",,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/1.png?v=1757365380","12",,"false",,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/1.png?v=1757365380",,,,"active"
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/22.jpg?v=1757365381","1",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/14_882d6459-8fc7-43a3-977c-00af82be79e9.jpg?v=1757365380","2",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/15_b10b9645-9477-42a0-93d9-59fb02aba5ee.jpg?v=1757365380","3",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/16.jpg?v=1757365380","4",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/17.jpg?v=1757365381","5",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/18.jpg?v=1757365380","6",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/19.jpg?v=1757365380","7",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/20.jpg?v=1757365381","8",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/11_f7df8397-274b-4a5b-9564-8b882169df5c.jpg?v=1757365380","9",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/10_e843f587-bf71-4b53-9e37-29539bacfee1.jpg?v=1757365380","10",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/8-1_d7368b47-0182-4300-a2d1-b49d1bf2bc42.jpg?v=1757365379","11",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/9_edead0ca-cf1f-4f53-bc3c-87892228b597.jpg?v=1757365380","13",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/7-1_a2376d74-44ad-4265-8e68-6c1d1a62f7ec.jpg?v=1757365380","14",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/5-1_ea850f37-75f9-4b15-8c8f-8537a3683c4e.jpg?v=1757365380","15",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/3-2-1.jpg?v=1757365380","16",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/4-1_e11a7c8c-1b7f-4996-970e-ff875d56d149.jpg?v=1757365380","17",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/21.jpg?v=1757365380","18",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/2.png?v=1757365380","19",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/6-1_14b7c99d-764e-4cd3-99b5-ce9a8c2ac479.jpg?v=1757365380","20",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/12-1.jpg?v=1757365380","21",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-malta-haus-2-dormitorios-con-terraza-en-la-azotea",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/13_9efaa9ff-e7ae-4145-afd3-db1216013321.jpg?v=1757365380","22",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-sorento-dormitorio-2","Casa Mobile Sorento – 2 Camere da Letto","<p data-start=""117"" data-end=""373"">La <strong data-start=""120"" data-end=""143"">Casa Mobile Sorento</strong> è un modello moderno e ben equipaggiato, pensato per garantire comfort e funzionalità in uno spazio abitativo compatto. Con <strong data-start=""268"" data-end=""289"">2 camere da letto</strong> e un design elegante, è ideale come residenza vacanziera o abitazione temporanea.</p> <hr data-start=""375"" data-end=""378""> <h4 data-start=""380"" data-end=""399""><strong data-start=""385"" data-end=""399"">Dimensioni</strong></h4> <ul data-start=""400"" data-end=""449""> <li data-start=""400"" data-end=""422""> <p data-start=""402"" data-end=""422""><strong data-start=""402"" data-end=""420"">11,00 × 4,00 m</strong></p> </li> <li data-start=""423"" data-end=""449""> <p data-start=""425"" data-end=""449"">Camere da letto: <strong data-start=""442"" data-end=""447"">2</strong></p> </li> </ul> <hr data-start=""451"" data-end=""454""> <h4 data-start=""456"" data-end=""485""><strong data-start=""461"" data-end=""485"">Dotazioni principali</strong></h4> <ul data-start=""486"" data-end=""955""> <li data-start=""486"" data-end=""509""> <p data-start=""488"" data-end=""509""><strong data-start=""488"" data-end=""507"">Cappa aspirante</strong></p> </li> <li data-start=""510"" data-end=""545""> <p data-start=""512"" data-end=""545""><strong data-start=""512"" data-end=""543"">Riscaldamento centralizzato</strong></p> </li> <li data-start=""546"" data-end=""578""> <p data-start=""548"" data-end=""578"">Pavimenti in vinile completi</p> </li> <li data-start=""579"" data-end=""626""> <p data-start=""581"" data-end=""626"">Finestre con <strong data-start=""594"" data-end=""609"">doppi vetri</strong> e telai in PVC</p> </li> <li data-start=""627"" data-end=""652""> <p data-start=""629"" data-end=""652"">Isolamento aggiuntivo</p> </li> <li data-start=""653"" data-end=""718""> <p data-start=""655"" data-end=""718"">Facciata esterna in PVC con grondaie e tubi di scarico in PVC</p> </li> <li data-start=""719"" data-end=""785""> <p data-start=""721"" data-end=""785"">Cabina doccia ampia con design a piastrelle e doccia superiore</p> </li> <li data-start=""786"" data-end=""846""> <p data-start=""788"" data-end=""846""><strong data-start=""788"" data-end=""844"">Combinazione frigorifero/congelatore integrato 70/30</strong></p> </li> <li data-start=""847"" data-end=""887""> <p data-start=""849"" data-end=""887"">Piano cottura a 4 fuochi + microonde</p> </li> <li data-start=""888"" data-end=""917""> <p data-start=""890"" data-end=""917"">Porta finestra scorrevole</p> </li> <li data-start=""918"" data-end=""937""> <p data-start=""920"" data-end=""937"">Collegamento TV</p> </li> <li data-start=""938"" data-end=""955""> <p data-start=""940"" data-end=""955"">Tetto a punta</p> </li> </ul> <hr data-start=""957"" data-end=""960""> <h4 data-start=""962"" data-end=""989""><strong data-start=""967"" data-end=""989"">Dettagli e comfort</strong></h4> <ul data-start=""990"" data-end=""1190""> <li data-start=""990"" data-end=""1015""> <p data-start=""992"" data-end=""1015"">Illuminazione <strong data-start=""1006"" data-end=""1013"">LED</strong></p> </li> <li data-start=""1016"" data-end=""1039""> <p data-start=""1018"" data-end=""1039"">Radiatore di design</p> </li> <li data-start=""1040"" data-end=""1074""> <p data-start=""1042"" data-end=""1074"">Sistema di chiusura soft-close</p> </li> <li data-start=""1075"" data-end=""1118""> <p data-start=""1077"" data-end=""1118"">Parete decorativa con dettagli di lusso</p> </li> <li data-start=""1119"" data-end=""1145""> <p data-start=""1121"" data-end=""1145"">Letto con rete a doghe</p> </li> <li data-start=""1146"" data-end=""1190""> <p data-start=""1148"" data-end=""1190"">Tubi isolati per una maggiore efficienza</p> </li> </ul> <hr data-start=""1192"" data-end=""1195""> <p data-start=""1197"" data-end=""1369"">👉 La <strong data-start=""1203"" data-end=""1235"">Casa Mobile Sorento 2 Camere</strong> combina <strong data-start=""1244"" data-end=""1310"">comfort moderno, isolamento efficace e attrezzature di qualità</strong>, rendendola perfetta per vacanze o soggiorni prolungati.</p>","Mi tienda","CASAS MÓVILES",,"2025-09-08T23:02:53+02:00","Title","Default Title",,,,,"3633","0",,"deny","manual","4590.00","8950.00","true","true",,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/sorrento_cncc-min.-main_1024x1024_ebe752dd-c7bd-4b30-ae1c-7bda4550f20f.webp?v=1757365377","1",,"false",,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/sorrento_cncc-min.-main_1024x1024_ebe752dd-c7bd-4b30-ae1c-7bda4550f20f.webp?v=1757365377",,,,"active"
"casa-movil-sorento-dormitorio-2",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/sorrento_cncc-min.-main_1024x1024-1.webp?v=1757365377","2",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-sorento-dormitorio-2",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/sorrento_cnc-12-min.-main_1024x1024_26c65e25-4d19-402e-a8ff-629f41df7206.webp?v=1757365377","3",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-sorento-dormitorio-2",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/sorrento_cnc-13-min.-main_1024x1024_4219d816-c8a0-4972-881a-7d9ac256d9c8.webp?v=1757365377","4",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-sorento-dormitorio-2",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/sorrento_cnc-14-min.-main_1024x1024_21d66c0b-8bd3-4520-96e6-77dc48d71dac.webp?v=1757365376","5",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-sorento-dormitorio-2",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/sorrento_cnc-15-min.-main_1024x1024_941bb639-d911-41fd-9515-443e8d67cf2b.webp?v=1757365376","6",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-sorento-dormitorio-2",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/sorrento_cnc-11-min.-main_1024x1024_273996b0-6621-4601-b06b-00846f1c7a94.webp?v=1757365376","7",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-sorento-dormitorio-2",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/sorrento_cnc-8-min.-main_1024x1024_df2be0f1-5bda-4eb0-9261-3a033006ebbb.webp?v=1757365377","8",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-sorento-dormitorio-2",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/sorrento_cnc-10-min.-main_1024x1024_c59fab79-fc0c-4ef0-8e5f-9e25c8dc4c30.webp?v=1757365376","9",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-sorento-dormitorio-2",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/sorrento_cnc-9-min.-main_1024x1024_ae83a51d-b75a-48a1-a263-bf59af961b07.webp?v=1757365376","10",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-de-lujo-tipo-tiny-house","Casa Mobile di Lusso Tipo Tiny House – 35 m²","<p data-start=""131"" data-end=""477"">Scopri il comfort e la funzionalità della nostra <strong data-start=""180"" data-end=""232"">Casa Mobile di Lusso tipo Tiny House da 20 piedi</strong>, ideale come abitazione principale, seconda casa o spazio di alloggio temporaneo di fascia alta.<br data-start=""329"" data-end=""332"">Questa unità si espande fino a una superficie totale di <strong data-start=""388"" data-end=""407"">35 m² (380 ft²)</strong>, offrendo una soluzione abitativa moderna, ecologica ed efficiente.</p> <hr data-start=""479"" data-end=""482""> <h4 data-start=""484"" data-end=""535""><strong data-start=""489"" data-end=""535"">Struttura e materiali di qualità superiore</strong></h4> <ul data-start=""536"" data-end=""855""> <li data-start=""536"" data-end=""583""> <p data-start=""538"" data-end=""583"">Struttura in <strong data-start=""551"" data-end=""581"">acciaio ad alta resistenza</strong></p> </li> <li data-start=""584"" data-end=""631""> <p data-start=""586"" data-end=""631"">Pareti con pannelli in <strong data-start=""609"" data-end=""629"">schiuma ignifuga</strong></p> </li> <li data-start=""632"" data-end=""704""> <p data-start=""634"" data-end=""704"">Tetto con isolamento termico in lega di alluminio-magnesio-manganese</p> </li> <li data-start=""705"" data-end=""786""> <p data-start=""707"" data-end=""786"">Pavimento in magnesio con rivestimento laminato da 2 mm, resistente all’usura</p> </li> <li data-start=""787"" data-end=""855""> <p data-start=""789"" data-end=""855"">Valore R: <strong data-start=""799"" data-end=""821"">0,2 ~ 0,5 (m²·K/W)</strong> → eccellente isolamento termico</p> </li> </ul> <hr data-start=""857"" data-end=""860""> <h4 data-start=""862"" data-end=""881""><strong data-start=""867"" data-end=""881"">Dimensioni</strong></h4> <ul data-start=""882"" data-end=""979""> <li data-start=""882"" data-end=""946""> <p data-start=""884"" data-end=""946"">Dimensioni espansa: <strong data-start=""904"" data-end=""944"">5,79 m (L) × 6,10 m (W) × 2,44 m (H)</strong></p> </li> <li data-start=""947"" data-end=""979""> <p data-start=""949"" data-end=""979"">Superficie totale: <strong data-start=""968"" data-end=""977"">35 m²</strong></p> </li> </ul> <hr data-start=""981"" data-end=""984""> <h4 data-start=""986"" data-end=""1011""><strong data-start=""991"" data-end=""1011"">Finestre e porte</strong></h4> <ul data-start=""1012"" data-end=""1228""> <li data-start=""1012"" data-end=""1080""> <p data-start=""1014"" data-end=""1080"">Finestre scorrevoli in <strong data-start=""1037"" data-end=""1063"">vetro temperato doppio</strong> con zanzariera</p> </li> <li data-start=""1081"" data-end=""1117""> <p data-start=""1083"" data-end=""1117"">Finestra bagno in vetro plastico</p> </li> <li data-start=""1118"" data-end=""1182""> <p data-start=""1120"" data-end=""1182"">Porta principale in <strong data-start=""1140"" data-end=""1153"">alluminio</strong> con serratura di sicurezza</p> </li> <li data-start=""1183"" data-end=""1228""> <p data-start=""1185"" data-end=""1228"">Porta bagno in <strong data-start=""1200"" data-end=""1207"">WPC</strong> con vetro satinato</p> </li> </ul> <hr data-start=""1230"" data-end=""1233""> <h4 data-start=""1235"" data-end=""1258""><strong data-start=""1240"" data-end=""1258"">Bagno completo</strong></h4> <ul data-start=""1259"" data-end=""1435""> <li data-start=""1259"" data-end=""1325""> <p data-start=""1261"" data-end=""1325"">Doccia con miscelatore, supporto, tenda impermeabile e scarico</p> </li> <li data-start=""1326"" data-end=""1394""> <p data-start=""1328"" data-end=""1394"">Lavabo con specchio e accessori in acciaio inox/leghe resistenti</p> </li> <li data-start=""1395"" data-end=""1435""> <p data-start=""1397"" data-end=""1435"">Estrattore d’aria silenzioso incluso</p> </li> </ul> <hr data-start=""1437"" data-end=""1440""> <h4 data-start=""1442"" data-end=""1482""><strong data-start=""1447"" data-end=""1482"">Impianti idraulici ed elettrici</strong></h4> <ul data-start=""1483"" data-end=""1628""> <li data-start=""1483"" data-end=""1549""> <p data-start=""1485"" data-end=""1549"">Connessioni acqua calda/fredda in <strong data-start=""1519"" data-end=""1526"">PPR</strong>, scarichi in <strong data-start=""1540"" data-end=""1547"">PVC</strong></p> </li> <li data-start=""1550"" data-end=""1628""> <p data-start=""1552"" data-end=""1628"">Impianto elettrico predisposto, richiede configurazione finale del cliente</p> </li> </ul> <hr data-start=""1630"" data-end=""1633""> <h4 data-start=""1635"" data-end=""1675""><strong data-start=""1640"" data-end=""1675"">Sistema di espansione idraulico</strong></h4> <ul data-start=""1676"" data-end=""1804""> <li data-start=""1676"" data-end=""1722""> <p data-start=""1678"" data-end=""1722"">Cilindri idraulici con pressione <strong data-start=""1711"" data-end=""1720"">3000N</strong></p> </li> <li data-start=""1723"" data-end=""1747""> <p data-start=""1725"" data-end=""1747"">Cavi metallici φ5 mm</p> </li> <li data-start=""1748"" data-end=""1804""> <p data-start=""1750"" data-end=""1804"">Componenti progettati per durabilità e uso intensivo</p> </li> </ul> <hr data-start=""1806"" data-end=""1809""> <h4 data-start=""1811"" data-end=""1843""><strong data-start=""1816"" data-end=""1843"">Resistenza e durabilità</strong></h4> <ul data-start=""1844"" data-end=""1924""> <li data-start=""1844"" data-end=""1881""> <p data-start=""1846"" data-end=""1881"">Carico neve: fino a <strong data-start=""1866"" data-end=""1879"">40 lb/ft²</strong></p> </li> <li data-start=""1882"" data-end=""1924""> <p data-start=""1884"" data-end=""1924"">Resistenza al vento: fino a <strong data-start=""1912"" data-end=""1922"">70 mph</strong></p> </li> </ul> <hr data-start=""1926"" data-end=""1929""> <p data-start=""1931"" data-end=""2153"">👉 La <strong data-start=""1937"" data-end=""1966"">Tiny House di Lusso 35 m²</strong> è ideale come <strong data-start=""1981"" data-end=""2072"">abitazione residenziale, casa vacanze, ufficio mobile o soluzione abitativa sostenibile</strong>, con un design moderno e materiali premium per resistere a condizioni estreme.</p>","Mi tienda","CASAS MÓVILES",,"2025-09-08T23:02:51+02:00","Title","Default Title",,,,,"3646","0",,"deny","manual","9500.00","17500.00","true","true",,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/1-18.webp?v=1757365374","1",,"false",,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/1-18.webp?v=1757365374",,,,"active"
"casa-movil-de-lujo-tipo-tiny-house",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/9-4.webp?v=1757365374","2",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-de-lujo-tipo-tiny-house",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/10_e24f6577-96f0-4eaa-9382-cd5e1010e3c2.webp?v=1757365374","3",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-de-lujo-tipo-tiny-house",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/12.webp?v=1757365374","4",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-de-lujo-tipo-tiny-house",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/13-2.webp?v=1757365374","5",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-de-lujo-tipo-tiny-house",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/1-18-1.webp?v=1757365374","6",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-de-lujo-tipo-tiny-house",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/2-20.webp?v=1757365374","7",,,,,,,,,,,,,,,,,,,,,,
"casa-movil-de-lujo-tipo-tiny-house",,,,,,,,,,,,,,,,,,,,,,,"https://cdn.shopify.com/s/files/1/0909/2946/3562/files/3-19.webp?v=1757365373","8",,,,,,,,,,,,,,,,,,,,,,
